hour_of_year,month,hour,lrmer_co2e_c,synthetic
7187,10,11,180.60819543278046,False
7188,10,12,169.14992391518416,False
7189,10,13,169.64477263202576,False
7190,10,14,170.38816230068954,False
7191,10,15,181.91464244571463,False
7192,10,16,262.79623028847516,False
7193,10,17,334.13351162546337,False
7194,10,18,331.75492903744225,False
7195,10,19,328.6532816616437,False
7196,10,20,319.54836938329356,False
7197,10,21,318.71231877736994,False
7198,10,22,316.46261529883105,False
7199,10,23,317.3719420480078,False
7200,10,0,316.2704588347776,False
7201,10,1,312.2017117568108,False
7202,10,2,313.4151649946668,False
7203,10,3,311.20281750816764,False
7204,10,4,307.63506798143703,False
7205,10,5,305.61242677444375,False
7206,10,6,255.35566147918854,False
7207,10,7,193.6819999209088,False
7208,10,8,187.49943955654095,False
7209,10,9,185.91652928007633,False
7210,10,10,190.79572170436285,False
7211,10,11,180.60819543278046,False
7212,10,12,169.14992391518416,False
7213,10,13,169.64477263202576,False
7214,10,14,170.38816230068954,False
7215,10,15,181.91464244571463,False
7216,10,16,262.79623028847516,False
7217,10,17,334.13351162546337,False
7218,10,18,331.75492903744225,False
7219,10,19,328.6532816616437,False
7220,10,20,319.54836938329356,False
7221,10,21,318.71231877736994,False
7222,10,22,316.46261529883105,False
7223,10,23,317.3719420480078,False
7224,10,0,316.2704588347776,False
7225,10,1,312.2017117568108,False
7226,10,2,313.4151649946668,False
7227,10,3,311.20281750816764,False
7228,10,4,307.63506798143703,False
7229,10,5,305.61242677444375,False
7230,10,6,255.35566147918854,False
7231,10,7,193.6819999209088,False
7232,10,8,187.49943955654095,False
7233,10,9,185.91652928007633,False
7234,10,10,190.79572170436285,False
7235,10,11,180.60819543278046,False
7236,10,12,169.14992391518416,False
7237,10,13,169.64477263202576,False
7238,10,14,170.38816230068954,False
7239,10,15,181.91464244571463,False
7240,10,16,262.79623028847516,False
7241,10,17,334.13351162546337,False
7242,10,18,331.75492903744225,False
7243,10,19,328.6532816616437,False
7244,10,20,319.54836938329356,False
7245,10,21,318.71231877736994,False
7246,10,22,316.46261529883105,False
7247,10,23,317.3719420480078,False
7248,10,0,316.2704588347776,False
7249,10,1,312.2017117568108,False
7250,10,2,313.4151649946668,False
7251,10,3,311.20281750816764,False
7252,10,4,307.63506798143703,False
7253,10,5,305.61242677444375,False
7254,10,6,255.35566147918854,False
7255,10,7,193.6819999209088,False
7256,10,8,187.49943955654095,False
7257,10,9,185.91652928007633,False
7258,10,10,190.79572170436285,False
7259,10,11,180.60819543278046,False
7260,10,12,169.14992391518416,False
7261,10,13,169.64477263202576,False
7262,10,14,170.38816230068954,False
7263,10,15,181.91464244571463,False
7264,10,16,262.79623028847516,False
7265,10,17,334.13351162546337,False
7266,10,18,331.75492903744225,False
7267,10,19,328.6532816616437,False
7268,10,20,319.54836938329356,False
7269,10,21,318.71231877736994,False
7270,10,22,316.46261529883105,False
7271,10,23,317.3719420480078,False
7272,10,0,316.2704588347776,False
7273,10,1,312.2017117568108,False
7274,10,2,313.4151649946668,False
7275,10,3,311.20281750816764,False
7276,10,4,307.63506798143703,False
7277,10,5,305.61242677444375,False
7278,10,6,255.35566147918854,False
7279,10,7,193.6819999209088,False
7280,10,8,187.49943955654095,False
7281,10,9,185.91652928007633,False
7282,10,10,190.79572170436285,False
7283,10,11,180.60819543278046,False
7284,10,12,169.14992391518416,False
7285,10,13,169.64477263202576,False
7286,10,14,170.38816230068954,False
7287,10,15,181.91464244571463,False
7288,10,16,262.79623028847516,False
7289,10,17,334.13351162546337,False
7290,10,18,331.75492903744225,False
7291,10,19,328.6532816616437,False
7292,10,20,319.54836938329356,False
7293,10,21,318.71231877736994,False
7294,10,22,316.46261529883105,False
7295,10,23,317.3719420480078,False
7296,10,0,316.2704588347776,False
7297,10,1,312.2017117568108,False
7298,10,2,313.4151649946668,False
7299,10,3,311.20281750816764,False
7300,10,4,307.63506798143703,False
7301,10,5,305.61242677444375,False
7302,10,6,255.35566147918854,False
7303,10,7,193.6819999209088,False
7304,10,8,187.49943955654095,False
7305,10,9,185.91652928007633,False
7306,10,10,190.79572170436285,False
7307,10,11,180.60819543278046,False
7308,10,12,169.14992391518416,False
7309,10,13,169.64477263202576,False
7310,10,14,170.38816230068954,False
7311,10,15,181.91464244571463,False
7312,10,16,262.79623028847516,False
7313,10,17,334.13351162546337,False
7314,10,18,331.75492903744225,False
7315,10,19,328.6532816616437,False
7316,10,20,319.54836938329356,False
7317,10,21,318.71231877736994,False
7318,10,22,316.46261529883105,False
7319,10,23,317.3719420480078,False
7320,11,0,305.5282599201853,False
7321,11,1,306.7877185160567,False
7322,11,2,307.70034080961227,False
7323,11,3,306.88318569652375,False
7324,11,4,308.57091087754264,False
7325,11,5,302.08295493575275,False
7326,11,6,283.4289463546346,False
7327,11,7,165.27753567637765,False
7328,11,8,157.48455390574654,False
7329,11,9,159.63418070872774,False
7330,11,10,159.11925492409674,False
7331,11,11,166.03086984250498,False
7332,11,12,167.7493290358936,False
7333,11,13,151.82045376986702,False
7334,11,14,162.9278252176879,False
7335,11,15,163.64817536998868,False
7336,11,16,254.24313545479527,False
7337,11,17,309.4203049935883,False
7338,11,18,317.1703717705596,False
7339,11,19,310.2597883760153,False
7340,11,20,299.399186970158,False
7341,11,21,299.00704898363733,False
7342,11,22,296.9612948863734,False
7343,11,23,304.09896733774974,False
7344,11,0,305.5282599201853,False
7345,11,1,306.7877185160567,False
7346,11,2,307.70034080961227,False
7347,11,3,306.88318569652375,False
7348,11,4,308.57091087754264,False
7349,11,5,302.08295493575275,False
7350,11,6,283.4289463546346,False
7351,11,7,165.27753567637765,False
7352,11,8,157.48455390574654,False
7353,11,9,159.63418070872774,False
7354,11,10,159.11925492409674,False
7355,11,11,166.03086984250498,False
7356,11,12,167.7493290358936,False
7357,11,13,151.82045376986702,False
7358,11,14,162.9278252176879,False
7359,11,15,163.64817536998868,False
7360,11,16,254.24313545479527,False
7361,11,17,309.4203049935883,False
7362,11,18,317.1703717705596,False
7363,11,19,310.2597883760153,False
7364,11,20,299.399186970158,False
7365,11,21,299.00704898363733,False
7366,11,22,296.9612948863734,False
7367,11,23,304.09896733774974,False
7368,11,0,305.5282599201853,False
7369,11,1,306.7877185160567,False
7370,11,2,307.70034080961227,False
7371,11,3,306.88318569652375,False
7372,11,4,308.57091087754264,False
7373,11,5,302.08295493575275,False
7374,11,6,283.4289463546346,False
7375,11,7,165.27753567637765,False
7376,11,8,157.48455390574654,False
7377,11,9,159.63418070872774,False
7378,11,10,159.11925492409674,False
7379,11,11,166.03086984250498,False
7380,11,12,167.7493290358936,False
7381,11,13,151.82045376986702,False
7382,11,14,162.9278252176879,False
7383,11,15,163.64817536998868,False
7384,11,16,254.24313545479527,False
7385,11,17,309.4203049935883,False
7386,11,18,317.1703717705596,False
7387,11,19,310.2597883760153,False
7388,11,20,299.399186970158,False
7389,11,21,299.00704898363733,False
7390,11,22,296.9612948863734,False
7391,11,23,304.09896733774974,False
7392,11,0,305.5282599201853,False
7393,11,1,306.7877185160567,False
7394,11,2,307.70034080961227,False
7395,11,3,306.88318569652375,False
7396,11,4,308.57091087754264,False
7397,11,5,302.08295493575275,False
7398,11,6,283.4289463546346,False
7399,11,7,165.27753567637765,False
7400,11,8,157.48455390574654,False
7401,11,9,159.63418070872774,False
7402,11,10,159.11925492409674,False
7403,11,11,166.03086984250498,False
7404,11,12,167.7493290358936,False
7405,11,13,151.82045376986702,False
7406,11,14,162.9278252176879,False
7407,11,15,163.64817536998868,False
7408,11,16,254.24313545479527,False
7409,11,17,309.4203049935883,False
7410,11,18,317.1703717705596,False
7411,11,19,310.2597883760153,False
7412,11,20,299.399186970158,False
7413,11,21,299.00704898363733,False
7414,11,22,296.9612948863734,False
7415,11,23,304.09896733774974,False
7416,11,0,305.5282599201853,False
7417,11,1,306.7877185160567,False
7418,11,2,307.70034080961227,False
7419,11,3,306.88318569652375,False
7420,11,4,308.57091087754264,False
7421,11,5,302.08295493575275,False
7422,11,6,283.4289463546346,False
7423,11,7,165.27753567637765,False
7424,11,8,157.48455390574654,False
7425,11,9,159.63418070872774,False
7426,11,10,159.11925492409674,False
7427,11,11,166.03086984250498,False
7428,11,12,167.7493290358936,False
7429,11,13,151.82045376986702,False
7430,11,14,162.9278252176879,False
7431,11,15,163.64817536998868,False
7432,11,16,254.24313545479527,False
7433,11,17,309.4203049935883,False
7434,11,18,317.1703717705596,False
7435,11,19,310.2597883760153,False
7436,11,20,299.399186970158,False
7437,11,21,299.00704898363733,False
7438,11,22,296.9612948863734,False
7439,11,23,304.09896733774974,False
7440,11,0,305.5282599201853,False
7441,11,1,306.7877185160567,False
7442,11,2,307.70034080961227,False
7443,11,3,306.88318569652375,False
7444,11,4,308.57091087754264,False
7445,11,5,302.08295493575275,False
7446,11,6,283.4289463546346,False
7447,11,7,165.27753567637765,False
7448,11,8,157.48455390574654,False
7449,11,9,159.63418070872774,False
7450,11,10,159.11925492409674,False
7451,11,11,166.03086984250498,False
7452,11,12,167.7493290358936,False
7453,11,13,151.82045376986702,False
7454,11,14,162.9278252176879,False
7455,11,15,163.64817536998868,False
7456,11,16,254.24313545479527,False
7457,11,17,309.4203049935883,False
7458,11,18,317.1703717705596,False
7459,11,19,310.2597883760153,False
7460,11,20,299.399186970158,False
7461,11,21,299.00704898363733,False
7462,11,22,296.9612948863734,False
7463,11,23,304.09896733774974,False
7464,11,0,305.5282599201853,False
7465,11,1,306.7877185160567,False
7466,11,2,307.70034080961227,False
7467,11,3,306.88318569652375,False
7468,11,4,308.57091087754264,False
7469,11,5,302.08295493575275,False
7470,11,6,283.4289463546346,False
7471,11,7,165.27753567637765,False
7472,11,8,157.48455390574654,False
7473,11,9,159.63418070872774,False
7474,11,10,159.11925492409674,False
7475,11,11,166.03086984250498,False
7476,11,12,167.7493290358936,False
7477,11,13,151.82045376986702,False
7478,11,14,162.9278252176879,False
7479,11,15,163.64817536998868,False
7480,11,16,254.24313545479527,False
7481,11,17,309.4203049935883,False
7482,11,18,317.1703717705596,False
7483,11,19,310.2597883760153,False
7484,11,20,299.399186970158,False
7485,11,21,299.00704898363733,False
7486,11,22,296.9612948863734,False
7487,11,23,304.09896733774974,False
7488,11,0,305.5282599201853,False
7489,11,1,306.7877185160567,False
7490,11,2,307.70034080961227,False
7491,11,3,306.88318569652375,False
7492,11,4,308.57091087754264,False
7493,11,5,302.08295493575275,False
7494,11,6,283.4289463546346,False
7495,11,7,165.27753567637765,False
7496,11,8,157.48455390574654,False
7497,11,9,159.63418070872774,False
7498,11,10,159.11925492409674,False
7499,11,11,166.03086984250498,False
7500,11,12,167.7493290358936,False
7501,11,13,151.82045376986702,False
7502,11,14,162.9278252176879,False
7503,11,15,163.64817536998868,False
7504,11,16,254.24313545479527,False
7505,11,17,309.4203049935883,False
7506,11,18,317.1703717705596,False
7507,11,19,310.2597883760153,False
7508,11,20,299.399186970158,False
7509,11,21,299.00704898363733,False
7510,11,22,296.9612948863734,False
7511,11,23,304.09896733774974,False
7512,11,0,305.5282599201853,False
7513,11,1,306.7877185160567,False
7514,11,2,307.70034080961227,False
7515,11,3,306.88318569652375,False
7516,11,4,308.57091087754264,False
7517,11,5,302.08295493575275,False
7518,11,6,283.4289463546346,False
7519,11,7,165.27753567637765,False
7520,11,8,157.48455390574654,False
7521,11,9,159.63418070872774,False
7522,11,10,159.11925492409674,False
7523,11,11,166.03086984250498,False
7524,11,12,167.7493290358936,False
7525,11,13,151.82045376986702,False
7526,11,14,162.9278252176879,False
7527,11,15,163.64817536998868,False
7528,11,16,254.24313545479527,False
7529,11,17,309.4203049935883,False
7530,11,18,317.1703717705596,False
7531,11,19,310.2597883760153,False
7532,11,20,299.399186970158,False
7533,11,21,299.00704898363733,False
7534,11,22,296.9612948863734,False
7535,11,23,304.09896733774974,False
7536,11,0,305.5282599201853,False
7537,11,1,306.7877185160567,False
7538,11,2,307.70034080961227,False
7539,11,3,306.88318569652375,False
7540,11,4,308.57091087754264,False
7541,11,5,302.08295493575275,False
7542,11,6,283.4289463546346,False
7543,11,7,165.27753567637765,False
7544,11,8,157.48455390574654,False
7545,11,9,159.63418070872774,False
7546,11,10,159.11925492409674,False
7547,11,11,166.03086984250498,False
7548,11,12,167.7493290358936,False
7549,11,13,151.82045376986702,False
7550,11,14,162.9278252176879,False
7551,11,15,163.64817536998868,False
7552,11,16,254.24313545479527,False
7553,11,17,309.4203049935883,False
7554,11,18,317.1703717705596,False
7555,11,19,310.2597883760153,False
7556,11,20,299.399186970158,False
7557,11,21,299.00704898363733,False
7558,11,22,296.9612948863734,False
7559,11,23,304.09896733774974,False
7560,11,0,305.5282599201853,False
7561,11,1,306.7877185160567,False
7562,11,2,307.70034080961227,False
7563,11,3,306.88318569652375,False
7564,11,4,308.57091087754264,False
7565,11,5,302.08295493575275,False
7566,11,6,283.4289463546346,False
7567,11,7,165.27753567637765,False
7568,11,8,157.48455390574654,False
7569,11,9,159.63418070872774,False
7570,11,10,159.11925492409674,False
7571,11,11,166.03086984250498,False
7572,11,12,167.7493290358936,False
7573,11,13,151.82045376986702,False
7574,11,14,162.9278252176879,False
7575,11,15,163.64817536998868,False
7576,11,16,254.24313545479527,False
7577,11,17,309.4203049935883,False
7578,11,18,317.1703717705596,False
7579,11,19,310.2597883760153,False
7580,11,20,299.399186970158,False
7581,11,21,299.00704898363733,False
7582,11,22,296.9612948863734,False
7583,11,23,304.09896733774974,False
7584,11,0,305.5282599201853,False
7585,11,1,306.7877185160567,False
7586,11,2,307.70034080961227,False
7587,11,3,306.88318569652375,False
7588,11,4,308.57091087754264,False
7589,11,5,302.08295493575275,False
7590,11,6,283.4289463546346,False
7591,11,7,165.27753567637765,False
7592,11,8,157.48455390574654,False
7593,11,9,159.63418070872774,False
7594,11,10,159.11925492409674,False
7595,11,11,166.03086984250498,False
7596,11,12,167.7493290358936,False
7597,11,13,151.82045376986702,False
7598,11,14,162.9278252176879,False
7599,11,15,163.64817536998868,False
7600,11,16,254.24313545479527,False
7601,11,17,309.4203049935883,False
7602,11,18,317.1703717705596,False
7603,11,19,310.2597883760153,False
7604,11,20,299.399186970158,False
7605,11,21,299.00704898363733,False
7606,11,22,296.9612948863734,False
7607,11,23,304.09896733774974,False
7608,11,0,305.5282599201853,False
7609,11,1,306.7877185160567,False
7610,11,2,307.70034080961227,False
7611,11,3,306.88318569652375,False
7612,11,4,308.57091087754264,False
7613,11,5,302.08295493575275,False
7614,11,6,283.4289463546346,False
7615,11,7,165.27753567637765,False
7616,11,8,157.48455390574654,False
7617,11,9,159.63418070872774,False
7618,11,10,159.11925492409674,False
7619,11,11,166.03086984250498,False
7620,11,12,167.7493290358936,False
7621,11,13,151.82045376986702,False
7622,11,14,162.9278252176879,False
7623,11,15,163.64817536998868,False
7624,11,16,254.24313545479527,False
7625,11,17,309.4203049935883,False
7626,11,18,317.1703717705596,False
7627,11,19,310.2597883760153,False
7628,11,20,299.399186970158,False
7629,11,21,299.00704898363733,False
7630,11,22,296.9612948863734,False
7631,11,23,304.09896733774974,False
7632,11,0,305.5282599201853,False
7633,11,1,306.7877185160567,False
7634,11,2,307.70034080961227,False
7635,11,3,306.88318569652375,False
7636,11,4,308.57091087754264,False
7637,11,5,302.08295493575275,False
7638,11,6,283.4289463546346,False
7639,11,7,165.27753567637765,False
7640,11,8,157.48455390574654,False
7641,11,9,159.63418070872774,False
7642,11,10,159.11925492409674,False
7643,11,11,166.03086984250498,False
7644,11,12,167.7493290358936,False
7645,11,13,151.82045376986702,False
7646,11,14,162.9278252176879,False
7647,11,15,163.64817536998868,False
7648,11,16,254.24313545479527,False
